사고지역관리번호,사고년도,사고유형구분,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,,
2014109,2013,자전거,48121003,경상남도 창원시 의창구3,경상남도 창원시 의창구 명서동(명서교 부근),4,4,0,3,1,0,35.23976017,128.646734,,
2014109,2013,자전거,48121004,경상남도 창원시 의창구4,경상남도 창원시 의창구 명서동(월드자동차정비 부근),4,4,0,2,2,0,35.24499563,128.6454996,,
2014109,2013,자전거,48121005,경상남도 창원시 의창구5,경상남도 창원시 의창구 도계동(꽃단지삼거리 부근),4,4,0,1,3,0,35.25526795,128.635734,,
2014109,2013,자전거,48127001,경상남도 창원시 마산회원구1,경상남도 창원시 마산회원구 양덕동((역전파출소앞교차로) 부근),4,4,0,2,2,0,35.2344936,128.580412,,
2014109,2013,자전거,48129001,경상남도 창원시 진해구1,경상남도 창원시 진해구 이동(- 인근),5,5,0,3,2,0,35.14757072,128.6993017,,
2014109,2013,자전거,48170001,경상남도 진주시1,경상남도 진주시 상대동(전화국사거리 부근),7,7,0,3,3,1,35.18436866,128.117197,,
2014109,2013,자전거,48170002,경상남도 진주시2,경상남도 진주시 봉곡동(봉곡광장사거리 부근),5,6,0,5,1,0,35.19559807,128.0765143,,
2014109,2013,자전거,48220001,경상남도 통영시1,경상남도 통영시 서호동(한국가스 부근),8,8,0,4,3,1,34.84127665,128.4180638,,
2014109,2013,자전거,48240001,경상남도 사천시1,경상남도 사천시 사천읍(합성도얼큰이 부근),4,4,0,1,3,0,35.08421347,128.085847,,
2014109,2013,자전거,48250001,경상남도 김해시1,경상남도 김해시 부원동(세원백화점(김해)A 부근),5,5,0,2,3,0,35.22992906,128.8821525,,
2014109,2013,자전거,48250002,경상남도 김해시2,경상남도 김해시 외동(구산화실 부근),5,5,0,0,5,0,35.23115054,128.8599,,
2014109,2013,자전거,48310001,경상남도 거제시1,경상남도 거제시 옥포동(불새노래 주점 부근),8,8,0,4,4,0,34.89322032,128.6948911,,
2014109,2013,자전거,48310002,경상남도 거제시2,경상남도 거제시 장평동(장평삼거리 부근),6,6,0,2,3,1,34.88976597,128.6081964,,
2014109,2013,자전거,48310003,경상남도 거제시3,경상남도 거제시 장평동(신아모텔 부근),5,5,0,3,2,0,34.89291472,128.6107809,,
2014109,2013,자전거,48870001,경상남도 함양군1,경상남도 함양군 함양읍(어린이보호 부근),4,4,0,1,2,1,35.51955542,127.7273379,,
2014109,2013,자전거,50110001,제주특별자치도 제주시1,제주특별자치도 제주시 이도이동(강지영헤어뷰티 부근),6,6,0,4,2,0,33.50040035,126.5276823,,
2014109,2013,자전거,50110002,제주특별자치도 제주시2,제주특별자치도 제주시 노형동(한라인터네셔날(주) 부근),4,4,0,1,3,0,33.48513891,126.4777746,,
2014110,2013,보행어린이,11110001,서울특별시 종로구1,서울특별시 종로구 사직동(매동길-일반국도48호선진입로 부근),3,3,0,2,1,0,37.57604078,126.9690755,,
2014110,2013,보행어린이,11140001,서울특별시 중구1,서울특별시 중구 신당동(남양알로에 부근),5,5,0,3,1,1,37.56043887,127.0126782,,
2014110,2013,보행어린이,11140002,서울특별시 중구2,서울특별시 중구 신당동(약수역_다산로_진출_2 부근),4,5,0,2,3,0,37.55571766,127.0113294,,
2014110,2013,보행어린이,11215001,서울특별시 광진구1,서울특별시 광진구 중곡동(신성시장 부근),3,3,0,1,2,0,37.5579519,127.0888799,,
2014110,2013,보행어린이,11230001,서울특별시 동대문구1,서울특별시 동대문구 장안동(나나약국 부근),4,5,0,3,2,0,37.56759696,127.0723271,,
2014110,2013,보행어린이,11230002,서울특별시 동대문구2,서울특별시 동대문구 이문동(외대앞역앞교차로 부근),4,4,0,3,0,1,37.59468904,127.0645326,,
2014110,2013,보행어린이,11260001,서울특별시 중랑구1,서울특별시 중랑구 신내동(중랑구청사거리 부근),4,4,0,1,3,0,37.60674069,127.0952531,,
2014110,2013,보행어린이,11290001,서울특별시 성북구1,서울특별시 성북구 정릉동(정릉입구 부근),4,4,0,1,3,0,37.60461212,127.0123033,,
2014110,2013,보행어린이,11290002,서울특별시 성북구2,서울특별시 성북구 돈암동(한신한진아파트208동 부근),3,3,0,2,1,0,37.59709397,127.012437,,
2014110,2013,보행어린이,11305001,서울특별시 강북구1,서울특별시 강북구 미아동(삼양입구사거리 부근),3,4,0,1,2,1,37.61691447,127.0302107,,
2014110,2013,보행어린이,11305002,서울특별시 강북구2,서울특별시 강북구 미아동(삼양시장 부근),3,4,0,0,4,0,37.62392482,127.0186071,,
2014110,2013,보행어린이,11305003,서울특별시 강북구3,서울특별시 강북구 번동(번동주공아파트(306동) 부근),3,3,0,0,3,0,37.62808009,127.0408301,,
2014110,2013,보행어린이,11320001,서울특별시 도봉구1,서울특별시 도봉구 쌍문동(동광판유리 부근),4,4,0,1,2,1,37.65060549,127.026577,,
2014110,2013,보행어린이,11320002,서울특별시 도봉구2,서울특별시 도봉구 도봉동(도봉보건소 부근),3,3,0,1,2,0,37.65719857,127.037893,,
2014110,2013,보행어린이,11380001,서울특별시 은평구1,서울특별시 은평구 응암동(선학수련원 부근),4,4,0,2,0,2,37.60148466,126.9287205,,
2014110,2013,보행어린이,11380002,서울특별시 은평구2,서울특별시 은평구 갈현동(선일여고입구 부근),3,5,0,3,2,0,37.61911422,126.9153306,,
2014110,2013,보행어린이,11380003,서울특별시 은평구3,서울특별시 은평구 불광동(연천초교길-연서로진입로 부근),3,3,0,0,1,2,37.62165642,126.9264385,,
2014110,2013,보행어린이,11470001,서울특별시 양천구1,서울특별시 양천구 신월동(월정초교정문앞 부근),5,5,0,1,3,1,37.53341185,126.8362931,,
2014110,2013,보행어린이,11500001,서울특별시 강서구1,서울특별시 강서구 화곡동(상록수주택 부근),4,4,0,2,1,1,37.54259048,126.846733,,
2014110,2013,보행어린이,11500002,서울특별시 강서구2,서울특별시 강서구 화곡동(화곡역_화곡로_진입_2 부근),3,3,0,1,2,0,37.54102137,126.8399757,,
2014110,2013,보행어린이,11530001,서울특별시 구로구1,서울특별시 구로구 구로동(두산아파트 부근),4,4,0,2,1,1,37.48886032,126.8902966,,
2014110,2013,보행어린이,11530002,서울특별시 구로구2,서울특별시 구로구 구로동(구로4동우체국 부근),3,3,0,0,3,0,37.48889827,126.8837129,,
2014110,2013,보행어린이,11545001,서울특별시 금천구1,서울특별시 금천구 독산동(독산목화아파트 부근),4,4,0,4,0,0,37.47613734,126.903474,,
2014110,2013,보행어린이,11560001,서울특별시 영등포구1,서울특별시 영등포구 여의도동(마포대교남단 부근),4,4,0,0,2,2,37.52937073,126.9293718,,
2014110,2013,보행어린이,11560002,서울특별시 영등포구2,서울특별시 영등포구 신길동(신흥제4동사무소 부근),3,3,0,2,1,0,37.50764643,126.9111155,,
2014110,2013,보행어린이,11590001,서울특별시 동작구1,서울특별시 동작구 흑석동(중앙대부속중학교 부근),3,3,0,0,2,1,37.50410513,126.960819,,
2014110,2013,보행어린이,11710001,서울특별시 송파구1,서울특별시 송파구 문정동(대명빌딩 부근),3,3,0,3,0,0,37.48309,127.1287305,,
2014110,2013,보행어린이,11740001,서울특별시 강동구1,서울특별시 강동구 성내동(성일초교 부근),3,3,0,2,0,1,37.53170516,127.1302553,,
2014110,2013,보행어린이,26140001,부산광역시 서구1,부산광역시 서구 동대신동2가(대진수퍼 부근),3,3,0,2,1,0,35.11506486,129.0218477,,
2014110,2013,보행어린이,26230001,부산광역시 부산진구1,부산광역시 부산진구 당감동(시티마트 부근),3,3,0,0,3,0,35.17153757,129.0279285,,
2014110,2013,보행어린이,26260001,부산광역시 동래구1,부산광역시 동래구 안락동(청송얼음막걸리 부근),3,3,0,2,1,0,35.19814786,129.1124422,,
2014110,2013,보행어린이,26290001,부산광역시 남구1,부산광역시 남구 용호동(일신크로바아파트 부근),3,3,0,1,1,1,35.1274816,129.1082933,,
2014110,2013,보행어린이,26350001,부산광역시 해운대구1,부산광역시 해운대구 좌동(화목아파트 부근),4,4,0,3,1,0,35.17114599,129.1771971,,
2014110,2013,보행어린이,26380001,부산광역시 사하구1,부산광역시 사하구 당리동(단독주택 부근),4,4,0,1,3,0,35.10502956,128.9731447,,
2014110,2013,보행어린이,26380002,부산광역시 사하구2,부산광역시 사하구 당리동(근린생활시설 부근),3,3,0,3,0,0,35.10762786,128.978455,,
2014110,2013,보행어린이,26410001,부산광역시 금정구1,부산광역시 금정구 부곡동(부산정보관광고B 부근),4,4,0,2,1,1,35.22312069,129.0913766,,
2014110,2013,보행어린이,26440001,부산광역시 강서구1,부산광역시 강서구 명지동(SK네트윅스(주)신항만주유소 부근),3,3,0,2,1,0,35.08429599,128.8995776,,
2014110,2013,보행어린이,26530001,부산광역시 사상구1,부산광역시 사상구 괘법동(생그린 부근),4,5,0,0,5,0,35.1671036,128.9820598,,
2014110,2013,보행어린이,26530002,부산광역시 사상구2,부산광역시 사상구 주례동(성신서비스도시가스 부근),3,4,0,2,0,2,35.1537871,129.0112173,,
2014110,2013,보행어린이,27170001,대구광역시 서구1,대구광역시 서구 평리동(서도문구서점 부근),3,3,0,2,1,0,35.86615675,128.5649823,,
2014110,2013,보행어린이,27200001,대구광역시 남구1,대구광역시 남구 봉덕동(봉덕네거리 부근),3,3,0,0,2,1,35.84028109,128.5982524,,
2014110,2013,보행어린이,27230001,대구광역시 북구1,대구광역시 북구 읍내동(대천초등교 부근),3,3,0,1,2,0,35.93750399,128.553999,,
2014110,2013,보행어린이,27260001,대구광역시 수성구1,대구광역시 수성구 신매동(사월화성파크드림 부근),3,3,0,2,1,0,35.83504404,128.715908,,
2014110,2013,보행어린이,27290001,대구광역시 달서구1,대구광역시 달서구 월성동(학산남네거리 부근),4,4,0,0,4,0,35.82210622,128.5311526,,
2014110,2013,보행어린이,27290002,대구광역시 달서구2,대구광역시 달서구 상인동(화성파크드림 부근),3,3,0,1,2,0,35.82130351,128.5470397,,
2014110,2013,보행어린이,27290003,대구광역시 달서구3,대구광역시 달서구 신당동(성서주공네거리 부근),3,4,0,0,2,2,35.85561043,128.4945267,,
2014110,2013,보행어린이,28200001,인천광역시 남동구1,인천광역시 남동구 구월동(모래마을사거리 부근),3,3,0,3,0,0,37.45588137,126.7193024,,
2014110,2013,보행어린이,28200002,인천광역시 남동구2,인천광역시 남동구 만수동(석원 맨션 부근),3,3,0,2,1,0,37.45170964,126.7330153,,
2014110,2013,보행어린이,28260001,인천광역시 서구1,인천광역시 서구 검암동(장승백이 공인중개사1 부근),4,4,1,1,2,0,37.56561611,126.6746432,,
2014110,2013,보행어린이,29140001,광주광역시 서구1,광주광역시 서구 치평동(중흥파크아파트2차 부근),3,3,0,0,3,0,35.15516317,126.8453655,,
2014110,2013,보행어린이,29155001,광주광역시 남구1,광주광역시 남구 주월동(장산초등학교 부근),3,3,0,1,2,0,35.13053432,126.894081,,
2014110,2013,보행어린이,29170001,광주광역시 북구1,광주광역시 북구 일곡동(리리코스 부근),3,3,0,1,2,0,35.20569324,126.8979892,,
2014110,2013,보행어린이,29200001,광주광역시 광산구1,광주광역시 광산구 신창동(신창3차호반베르디움 부근),4,4,0,0,4,0,35.19877995,126.8388127,,
2014110,2013,보행어린이,29200002,광주광역시 광산구2,광주광역시 광산구 송정동(영광동사거리 부근),3,4,0,2,2,0,35.14126667,126.7943348,,
2014110,2013,보행어린이,29200003,광주광역시 광산구3,광주광역시 광산구 도산동(햇살 부근),3,3,0,1,2,0,35.1287194,126.7911504,,
2014110,2013,보행어린이,29200004,광주광역시 광산구4,광주광역시 광산구 우산동(하남주공아파트 부근),3,3,0,0,3,0,35.16554717,126.8033357,,
2014110,2013,보행어린이,30110001,대전광역시 동구1,대전광역시 동구 가양동(천양D.C마트 부근),4,4,0,0,4,0,36.35311074,127.448603,,
2014110,2013,보행어린이,30140001,대전광역시 중구1,대전광역시 중구 태평동(태평교 부근),3,3,0,2,1,0,36.32245011,127.3887862,,
2014110,2013,보행어린이,30170001,대전광역시 서구1,대전광역시 서구 갈마동(갈마초등학교B 부근),3,3,0,2,1,0,36.35449133,127.3691445,,
2014110,2013,보행어린이,30230001,대전광역시 대덕구1,대전광역시 대덕구 비래동(일품향 부근),3,3,0,1,2,0,36.35692684,127.4540235,,
2014110,2013,보행어린이,30230002,대전광역시 대덕구2,대전광역시 대덕구 송촌동(송촌신협 부근),3,3,0,0,3,0,36.36440565,127.4446669,,
2014110,2013,보행어린이,31140001,울산광역시 남구1,울산광역시 남구 신정동(종하빌딩 부근),3,3,0,2,1,0,35.53334251,129.2981227,,
2014110,2013,보행어린이,31200001,울산광역시 북구1,울산광역시 북구 명촌동(명촌초등학교 부근),3,3,0,1,2,0,35.55238252,129.3570748,,
2014110,2013,보행어린이,31710001,울산광역시 울주군1,울산광역시 울주군 온산읍(중앙교회 부근),3,3,0,1,0,2,35.43850303,129.3051468,,
2014110,2013,보행어린이,41117001,경기도 수원시 영통구1,경기도 수원시 영통구 매탄동(동원컴퓨터게임장 부근),3,3,0,1,2,0,37.2696633,127.0463317,,
2014110,2013,보행어린이,41131001,경기도 성남시 수정구1,경기도 성남시 수정구 신흥동(예일병원사거리 부근),5,5,0,4,1,0,37.44306048,127.1429142,,
2014110,2013,보행어린이,41131002,경기도 성남시 수정구2,경기도 성남시 수정구 태평동(탄리사거리 부근),4,4,0,1,3,0,37.44346421,127.1342153,,
2014110,2013,보행어린이,41131003,경기도 성남시 수정구3,경기도 성남시 수정구 태평동(한전 사거리 부근),3,3,0,0,3,0,37.44477694,127.1300278,,
2014110,2013,보행어린이,41133001,경기도 성남시 중원구1,경기도 성남시 중원구 하대원동(피노키오음악학원 부근),4,7,1,1,4,1,37.4294705,127.1486274,,
2014110,2013,보행어린이,41133002,경기도 성남시 중원구2,경기도 성남시 중원구 금광동(썬빌라 부근),3,3,0,1,2,0,37.44492032,127.1597483,,
2014110,2013,보행어린이,41150001,경기도 의정부시1,경기도 의정부시 가능동((대신주택앞) 부근),3,3,0,1,2,0,37.74802054,127.0343662,,
2014110,2013,보행어린이,41150002,경기도 의정부시2,경기도 의정부시 의정부동(중앙교차로 부근),3,3,0,1,1,1,37.7443642,127.0465269,,
2014110,2013,보행어린이,41171001,경기도 안양시 만안구1,경기도 안양시 만안구 안양동(도서관사거리 부근),3,3,0,1,2,0,37.38710194,126.9311897,,
2014110,2013,보행어린이,41171002,경기도 안양시 만안구2,경기도 안양시 만안구 박달동(충무목공인테리어 부근),3,3,0,1,2,0,37.40517535,126.9089435,,
2014110,2013,보행어린이,41210001,경기도 광명시1,경기도 광명시 광명동(해동검도 부근),3,4,0,1,3,0,37.47529388,126.8479432,,
2014110,2013,보행어린이,41220001,경기도 평택시1,경기도 평택시 지산동(미주2차아파트 부근),4,4,0,1,3,0,37.07877866,127.0633024,,
2014110,2013,보행어린이,41271001,경기도 안산시 상록구1,경기도 안산시 상록구 일동(동신타운 부근),3,3,0,0,2,1,37.31287696,126.8647946,,
2014110,2013,보행어린이,41285001,경기도 고양시 일산동구1,경기도 고양시 일산동구 풍동(숲속마을두산아파트 부근),3,3,0,1,2,0,37.66860304,126.7976573,,
2014110,2013,보행어린이,41287001,경기도 고양시 일산서구1,경기도 고양시 일산서구 주엽동(문촌9단지사거리 부근),4,4,0,1,3,0,37.67303871,126.7572179,,
2014110,2013,보행어린이,41360001,경기도 남양주시1,경기도 남양주시 금곡동(우리은행( 남양주지점) 부근),3,4,0,2,2,0,37.63456724,127.2110209,,
2014110,2013,보행어린이,41360002,경기도 남양주시2,경기도 남양주시 진건읍(진건면사무소 부근),3,3,0,1,2,0,37.65928366,127.1782296,,
2014110,2013,보행어린이,41390001,경기도 시흥시1,경기도 시흥시 거모동(훼미리마트(시흥늘푸른점) 부근),4,5,0,1,4,0,37.34605483,126.7837678,,
2014110,2013,보행어린이,41390002,경기도 시흥시2,경기도 시흥시 신천동(동완하이츠맨션 부근),3,4,0,3,1,0,37.436829,126.783595,,
2014110,2013,보행어린이,41390003,경기도 시흥시3,경기도 시흥시 정왕동(럭키슈퍼 부근),3,3,0,1,2,0,37.35656771,126.7304237,,
2014110,2013,보행어린이,41410001,경기도 군포시1,경기도 군포시 산본동(화산초교삼거리 부근),4,4,0,2,1,1,37.35493199,126.9337026,,
2014110,2013,보행어린이,41410002,경기도 군포시2,경기도 군포시 당동(희망어린이집 부근),4,4,0,1,2,1,37.35110181,126.9420624,,
2014110,2013,보행어린이,41410003,경기도 군포시3,경기도 군포시 금정동(아론피아노학원 부근),3,3,0,1,2,0,37.36218606,126.9440595,,
2014110,2013,보행어린이,41450001,경기도 하남시1,경기도 하남시 덕풍동(하남우체국 부근),4,6,0,2,3,1,37.54033989,127.2009283,,
2014110,2013,보행어린이,41463001,경기도 용인시 기흥구1,경기도 용인시 기흥구 공세동(모도리음악학원 부근),3,3,0,1,1,1,37.24406724,127.1081679,,
2014110,2013,보행어린이,41500001,경기도 이천시1,경기도 이천시 증포동((경기동부과수농협앞교차로) 부근),4,6,0,2,4,0,37.29359022,127.4556034,,
2014110,2013,보행어린이,41590001,경기도 화성시1,경기도 화성시 향남읍(- 인근),3,3,0,3,0,0,37.13308079,126.9274338,,
2014110,2013,보행어린이,41590002,경기도 화성시2,경기도 화성시 반송동((한화꿈에그린앞교차로) 부근),3,4,0,2,2,0,37.19612908,127.0763023,,
2014110,2013,보행어린이,41730001,경기도 여주군1,경기도 여주군 여주읍(홍문사거리 부근),3,3,0,1,2,0,37.29555043,127.6375643,,
2014110,2013,보행어린이,42110001,강원도 춘천시1,강원도 춘천시 퇴계동((훼미리마트남춘천점앞교차로) 부근),4,4,0,0,3,1,37.85980766,127.7258384,,
2014110,2013,보행어린이,42110002,강원도 춘천시2,강원도 춘천시 후평동((대한지적공사강원지사앞교차로) 부근),3,4,0,0,2,2,37.87822998,127.7501979,,
2014110,2013,보행어린이,42130001,강원도 원주시1,강원도 원주시 명륜동(만도프라자 부근),3,5,0,2,1,2,37.33623515,127.9481158,,
2014110,2013,보행어린이,42130002,강원도 원주시2,강원도 원주시 관설동(한우리정육점 부근),3,3,0,1,1,1,37.31583414,127.9623565,,
2014110,2013,보행어린이,42130003,강원도 원주시3,강원도 원주시 단구동(훼미리마트 부근),3,3,0,1,1,1,37.32230865,127.9500033,,
2014110,2013,보행어린이,42150001,강원도 강릉시1,강원도 강릉시 교동(월드컵사거리 부근),3,4,0,0,4,0,37.75581976,128.9098894,,
2014110,2013,보행어린이,42730001,강원도 횡성군1,강원도 횡성군 횡성읍(김혜숙미술학원 부근),3,3,0,0,3,0,37.49359205,127.9896835,,
2014110,2013,보행어린이,42830001,강원도 양양군1,강원도 양양군 현남면(창횟집 부근),3,3,0,0,3,0,37.93388708,128.7894933,,
2014110,2013,보행어린이,43113001,충청북도 청주시 흥덕구1,충청북도 청주시 흥덕구 가경동((송골3로통수물1로) 인근),4,4,0,1,3,0,36.62032943,127.4299587,,
2014110,2013,보행어린이,43113002,충청북도 청주시 흥덕구2,충청북도 청주시 흥덕구 복대동((구룡로하북대1로) 부근),3,4,1,2,1,0,36.63606784,127.4415873,,
2014110,2013,보행어린이,43113003,충청북도 청주시 흥덕구3,충청북도 청주시 흥덕구 분평동((대원아파트905동) 부근),3,3,0,1,2,0,36.60861457,127.489669,,
2014110,2013,보행어린이,43113004,충청북도 청주시 흥덕구4,충청북도 청주시 흥덕구 복대동(복대교 부근),3,3,0,1,2,0,36.63514499,127.4351673,,
2014110,2013,보행어린이,43750001,충청북도 진천군1,충청북도 진천군 광혜원면((주)오탑건설 부근),3,4,0,3,1,0,36.99042684,127.4409353,,
2014110,2013,보행어린이,44131001,충청남도 천안시 동남구1,충청남도 천안시 동남구 신방동(- 인근),3,3,0,1,2,0,36.78904117,127.1311702,,
2014110,2013,보행어린이,44131002,충청남도 천안시 동남구2,충청남도 천안시 동남구 목천읍(신계삼거리 인근),3,3,0,0,3,0,36.7738108,127.2104967,,
2014110,2013,보행어린이,44200001,충청남도 아산시1,충청남도 아산시 온천동((목화장) 부근),3,3,0,1,2,0,36.78217101,127.0044286,,
2014110,2013,보행어린이,44270001,충청남도 당진시1,충청남도 당진시 수청리(당진농어촌공사입구 인근),3,3,0,2,1,0,36.89774914,126.6371332,,
2014110,2013,보행어린이,45130001,전라북도 군산시1,전라북도 군산시 나운동(서해초등학교 부근),3,3,0,2,1,0,35.95920202,126.6987907,,
2014110,2013,보행어린이,45130002,전라북도 군산시2,전라북도 군산시 미룡동(김치과의원 부근),3,3,0,1,2,0,35.94377058,126.6899105,,
2014110,2013,보행어린이,45130003,전라북도 군산시3,전라북도 군산시 수송동(새싹어린이집 부근),3,3,0,1,2,0,35.96137576,126.7107824,,
2014110,2013,보행어린이,45140001,전라북도 익산시1,전라북도 익산시 영등동((영동2차제일아파트301동) 부근),4,4,0,2,2,0,35.95486889,126.9729311,,
2014110,2013,보행어린이,45140002,전라북도 익산시2,전라북도 익산시 모현동1가(이리모현2차아파트 부근),4,4,0,1,2,1,35.94547389,126.9407589,,
2014110,2013,보행어린이,45140003,전라북도 익산시3,전라북도 익산시 부송동((에이스속셈학원) 부근),4,4,0,0,4,0,35.95587203,126.9946893,,
2014110,2013,보행어린이,45140004,전라북도 익산시4,전라북도 익산시 영등동(우남샘물타운사거리 부근),3,3,0,1,2,0,35.95861375,126.9700717,,
2014110,2013,보행어린이,45210001,전라북도 김제시1,전라북도 김제시 신풍동(한림슈퍼 부근),4,4,0,2,2,0,35.79933297,126.9010197,,
2014110,2013,보행어린이,45210002,전라북도 김제시2,전라북도 김제시 요촌동(터미널사거리 부근),3,4,0,0,4,0,35.80223997,126.892022,,
2014110,2013,보행어린이,46110001,전라남도 목포시1,전라남도 목포시 용해동((용해마트) 부근),4,4,0,1,3,0,34.8184389,126.397681,,
2014110,2013,보행어린이,46150001,전라남도 순천시1,전라남도 순천시 해룡면(인삼당온누리약국사거리 부근),6,7,0,4,3,0,34.94820776,127.5305936,,
2014110,2013,보행어린이,46150002,전라남도 순천시2,전라남도 순천시 조례동(타이어타운 부근),5,5,0,1,4,0,34.9716468,127.5214278,,
2014110,2013,보행어린이,46150003,전라남도 순천시3,전라남도 순천시 매곡동(순천북초교사거리 부근),4,4,0,2,2,0,34.96507164,127.4845935,,
2014110,2013,보행어린이,46150004,전라남도 순천시4,전라남도 순천시 해룡면(한소아과의원앞 부근),4,4,0,1,3,0,34.94588681,127.5270547,,
2014110,2013,보행어린이,46150005,전라남도 순천시5,전라남도 순천시 조례동(옷수선 부근),3,3,0,1,2,0,34.96189945,127.5180078,,
2014110,2013,보행어린이,46230001,전라남도 광양시1,전라남도 광양시 중동(성호2차 부근),3,3,0,0,3,0,34.93226238,127.6916304,,
2014110,2013,보행어린이,46770001,전라남도 고흥군1,전라남도 고흥군 고흥읍(깔끔세탁소 부근),4,4,0,2,2,0,34.60895135,127.2886874,,
2014110,2013,보행어린이,46770002,전라남도 고흥군2,전라남도 고흥군 도양읍(고흥군농업기술센타도양읍상담소 부근),3,3,0,2,1,0,34.52982623,127.1384609,,
2014110,2013,보행어린이,46810001,전라남도 강진군1,전라남도 강진군 강진읍(무지개문구 부근),3,3,0,0,3,0,34.63711955,126.7661715,,
2014110,2013,보행어린이,46820001,전라남도 해남군1,전라남도 해남군 해남읍(제실 부근),3,4,0,0,4,0,34.57189079,126.5990405,,
2014110,2013,보행어린이,46870001,전라남도 영광군1,전라남도 영광군 영광읍(제실 부근),3,4,0,2,2,0,35.27725368,126.5071792,,
2014110,2013,보행어린이,47111001,경상북도 포항시 남구1,경상북도 포항시 남구 오천읍((KT경북동부고객서비스앞) 부근),3,3,0,2,1,0,35.97090145,129.4159888,,
2014110,2013,보행어린이,47170001,경상북도 안동시1,경상북도 안동시 정하동(현진에버빌1차 부근),3,3,0,2,1,0,36.55038404,128.731195,,
2014110,2013,보행어린이,47170002,경상북도 안동시2,경상북도 안동시 안흥동(제일생명사거리 부근),3,3,0,1,2,0,36.5634201,128.722328,,
2014110,2013,보행어린이,47190001,경상북도 구미시1,경상북도 구미시 옥계동(한식부페 부근),3,3,0,2,1,0,36.13817877,128.4224224,,
2014110,2013,보행어린이,47290001,경상북도 경산시1,경상북도 경산시 옥곡동(옥곡초등학교 부근),8,8,0,6,2,0,35.81413151,128.7320235,,
2014110,2013,보행어린이,47290002,경상북도 경산시2,경상북도 경산시 옥산동(성암세차장 부근),3,3,0,2,1,0,35.82231317,128.7196294,,
2014110,2013,보행어린이,47850001,경상북도 칠곡군1,경상북도 칠곡군 석적읍(금산골 부근),4,4,0,1,2,1,36.07835717,128.4133983,,
2014110,2013,보행어린이,47850002,경상북도 칠곡군2,경상북도 칠곡군 북삼읍(꼬마피카소 부근),3,3,0,2,0,1,36.07112692,128.337326,,
2014110,2013,보행어린이,48125001,경상남도 창원시 마산합포구1,경상남도 창원시 마산합포구 월영동((월영주공아파트앞교차로) 부근),4,4,0,2,2,0,35.17491463,128.5588201,,
2014110,2013,보행어린이,48127001,경상남도 창원시 마산회원구1,경상남도 창원시 마산회원구 석전동(- 인근),3,3,0,2,1,0,35.22923735,128.5735265,,
2014110,2013,보행어린이,48129001,경상남도 창원시 진해구1,경상남도 창원시 진해구 용원동(- 인근),3,3,0,3,0,0,35.09863487,128.8189128,,
2014110,2013,보행어린이,48220001,경상남도 통영시1,경상남도 통영시 광도면(한선파라빌리지 부근),5,5,1,0,4,0,34.87928718,128.4180651,,
2014110,2013,보행어린이,48220002,경상남도 통영시2,경상남도 통영시 미수동(일성건축설비 부근),4,4,0,1,3,0,34.82541999,128.401928,,
2014110,2013,보행어린이,48250001,경상남도 김해시1,경상남도 김해시 외동(한국1차사거리 부근),5,5,0,1,4,0,35.23224744,128.8661978,,
2014110,2013,보행어린이,48310001,경상남도 거제시1,경상남도 거제시 옥포동(현대샷시 부근),6,6,0,1,5,0,34.8962811,128.69311,,
2014110,2013,보행어린이,48310002,경상남도 거제시2,경상남도 거제시 장평동(장평삼거리 부근),3,3,0,2,1,0,34.88753675,128.6089943,,
2014110,2013,보행어린이,48310003,경상남도 거제시3,경상남도 거제시 고현동(고현사거리 부근),3,4,0,0,4,0,34.88679058,128.6237963,,
2014110,2013,보행어린이,48870001,경상남도 함양군1,경상남도 함양군 함양읍(한주씽크도배 부근),4,4,0,1,3,0,35.52154665,127.730158,,
2014110,2013,보행어린이,48880001,경상남도 거창군1,경상남도 거창군 거창읍(춘천닭갈비 부근),3,3,0,0,2,1,35.6885799,127.9054116,,
2014110,2013,보행어린이,50110001,제주특별자치도 제주시1,제주특별자치도 제주시 노형동(노형하영이네 부근),5,5,0,1,4,0,33.48678539,126.4742419,,
2014110,2013,보행어린이,50110002,제주특별자치도 제주시2,제주특별자치도 제주시 노형동(서중입구 부근),4,5,0,1,4,0,33.49263735,126.4791007,,
2014110,2013,보행어린이,50110003,제주특별자치도 제주시3,제주특별자치도 제주시 삼도일동(에이스 아트빌 부근),4,4,0,1,3,0,33.50185429,126.5166051,,
2014110,2013,보행어린이,50110004,제주특별자치도 제주시4,제주특별자치도 제주시 이도이동(단골정비공업사 부근),3,3,0,2,1,0,33.49272713,126.5389885,,
2014110,2013,보행어린이,50110005,제주특별자치도 제주시5,제주특별자치도 제주시 일도이동(현미경헤어샵 부근),3,3,0,1,1,1,33.50146629,126.5483228,,
2014110,2013,보행어린이,50110006,제주특별자치도 제주시6,제주특별자치도 제주시 도남동(오거리포장마차 부근),3,3,0,0,3,0,33.49575462,126.5271027,,
2014110,2013,보행어린이,50130001,제주특별자치도 서귀포시1,제주특별자치도 서귀포시 서홍동(또래아동도서할인매장 부근),4,4,0,1,3,0,33.25933175,126.5596054,,
2014110,2013,보행어린이,99999002,제주특별자치도 서귀포시2,미분류 미분류 미분류(초당6교 인근),3,3,0,2,1,0,34.8129138,126.4591013,,
